yyyymm,EQPREM,DP,DY,EP,SVAR,BM,NTIS,TBL,LTR,TMS,DFY,DFR,INFL
198412,0.06767722102469947,-3.100534864676562,-3.078407125495026,-2.307620471095302,0.0011901054,0.7330983765,-0.0271967866,0.0806,0.0091,0.0364,0.012700000000000003,0.0037,0.0
198501,0.007587633759360717,-3.1662702760140404,-3.09480100272166,-2.384108326043923,0.0016358207,0.6902554458,-0.0299050052,0.0776,0.0364,0.03509999999999999,0.011799999999999991,-0.0039000000000000007,0.0018993352
198502,-0.006419447089521408,-3.1692029994178736,-3.1605559747506016,-2.3978053160299875,0.0007452963,0.6917391609,-0.0245189175,0.0827,-0.0493,0.0382,0.010999999999999996,0.011999999999999997,0.0047393365
198503,-0.009891735869430531,-3.1606048279691974,-3.1635342206955164,-2.399945418965959,0.0008022855,0.7236457791,-0.0248157693,0.0852,0.0307,0.0329,0.011300000000000004,-0.012800000000000002,0.0037735849
198504,0.05367627491379797,-3.1525203975002616,-3.1571252490448534,-2.4113310680399884,0.0004598802,0.7286615901,-0.022411793,0.0795,0.0242,0.036699999999999997,0.012799999999999992,0.005400000000000002,0.0046992481
198505,0.009359008127719209,-3.2017067303954363,-3.149065848610198,-2.480222307424026,0.0008338603,0.6968929839,-0.0254809306,0.0748,0.0896,0.0314,0.014300000000000007,-0.007599999999999996,0.0037418148
198506,-0.008811456990709104,-3.2103121290913257,-3.198251154360708,-2.5088020821656207,0.0007415203,0.6864301439,-0.0266075139,0.0695,0.0142,0.03599999999999999,0.014600000000000002,-0.005900000000000001,0.0027958993
198507,-0.012674899786411589,-3.2011597074973737,-3.206019032052639,-2.512092468400805,0.0007186299,0.6803220899,-0.024638663,0.0708,-0.018,0.0383,0.014599999999999988,0.005899999999999999,0.0018587361
198508,-0.03929820994026669,-3.1848050850104626,-3.196872152790525,-2.5082355634703317,0.0006296953,0.687176258,-0.0242274732,0.0714,0.0259,0.0354,0.014499999999999999,9.99999999999994e-05,0.0018552876
198509,0.038110408967960044,-3.14520731657565,-3.180548589995317,-2.4811789840308958,0.0008658431,0.6899588298,-0.0312943542,0.071,-0.0021,0.03720000000000001,0.014099999999999988,0.0092,0.0027777778
198510,0.06294168054706831,-3.184289648261231,-3.142659544496851,-2.5364739254411615,0.000911764,0.6670256347,-0.0270693422,0.0716,0.0338,0.0335,0.013399999999999995,-0.000899999999999998,0.0036934441
198511,0.04095095946701409,-3.2447810237564476,-3.1817483508325584,-2.6133540046181767,0.0009430684,0.622703158,-0.027715873,0.0724,0.0401,0.02869999999999999,0.01440000000000001,-0.0030999999999999986,0.0027598896
198512,-0.0017840046974893706,-3.286321508515901,-3.2422461681532595,-2.6714780422262687,0.0012300755,0.5926926882,-0.0194650815,0.071,0.0541,0.02460000000000001,0.014200000000000004,-0.007200000000000005,0.0027522936
198601,0.06815388266791723,-3.283634724743264,-3.2812709927298322,-2.6758972734217963,0.0019201584,0.5835173999,-0.0191717774,0.0707,-0.0025,0.025099999999999997,0.013899999999999996,0.006999999999999999,0.0027447392
198602,0.04904307728944045,-3.347659120996649,-3.278609588540591,-2.7470065388408647,0.0010892902,0.5363767217,-0.0179142569,0.0706,0.1145,0.013499999999999998,0.01440000000000001,-0.0393,-0.0027372263
198603,-0.019419956985036246,-3.394106632453341,-3.3426591105799432,-2.8005180449351137,0.0013737344,0.5196276277,-0.0164196221,0.0656,0.077,0.010999999999999996,0.015,-0.0514,-0.0045745654
198604,0.0486631972479344,-3.376533766045745,-3.390782984836997,-2.7819187971218957,0.0024589457,0.5297144587,-0.0245847833,0.0606,-0.008,0.017600000000000005,0.013999999999999999,0.009600000000000001,-0.0018382353
198605,0.010733314830180423,-3.4222420170445624,-3.373233514911356,-2.826589283557275,0.0013699311,0.5035407708,-0.0218719553,0.0615,-0.0505,0.0233,0.01200000000000001,0.034100000000000005,0.0027624309
198606,-0.06444938861974141,-3.432951223996427,-3.4189402759953245,-2.836287751061474,0.0015965185,0.4992814574,-0.0122932373,0.0621,0.0613,0.0169,0.0121,-0.0395,0.0055096419
198607,0.06659166219922176,-3.3671446471072026,-3.427619782409534,-2.7726429334330507,0.0024158243,0.5323014009,-0.0112860333,0.0583,-0.0108,0.022600000000000002,0.012799999999999992,0.013900000000000001,0.0
198608,-0.09150228872417582,-3.4306018843389134,-3.361829264108708,-2.8382626417144303,0.0012605846,0.497803344,-0.0096769523,0.0553,0.0499,0.021000000000000005,0.014600000000000002,-0.0224,0.001826484
198609,0.050507619972563714,-3.336016018601039,-3.4253267559137157,-2.7458021680413087,0.004207383,0.5346292671,-0.0051386604,0.0521,-0.05,0.030599999999999995,0.013099999999999987,0.0386,0.0045578851
198610,0.019982177328668783,-3.3872731343953415,-3.3339889129647675,-2.8074240819316594,0.0009905938,0.5032458023,-0.0080245039,0.0518,0.0289,0.028499999999999998,0.013800000000000007,-0.009999999999999998,0.000907441
198611,-0.03179098590348134,-3.4065120170284993,-3.385262231234369,-2.837088509943514,0.0017308565,0.4936710845,-0.0021244383,0.0535,0.0267,0.024399999999999998,0.013899999999999996,-0.0034000000000000002,0.0009066183
198612,0.1219058373440458,-3.375796990475242,-3.4044930721175533,-2.81687157191484,0.0012623423,0.4984308658,-0.0113759993,0.0553,-0.0018,0.023599999999999996,0.014799999999999994,0.0135,0.0009057971
198701,0.03673766419052691,-3.4971645197732575,-3.373384444069858,-2.9264777122399783,0.0024782274,0.4378973513,-0.0058406587,0.0543,0.0161,0.023499999999999993,0.013600000000000001,0.005500000000000001,0.0063348416
198702,0.021704397099905688,-3.5310159608298832,-3.4947577797426925,-2.948766768270484,0.0014122466,0.4249119825,-0.0045059361,0.0559,0.0202,0.02040000000000001,0.012700000000000003,-0.0144,0.0035971223
198703,-0.013775143847388663,-3.5546626605030203,-3.528614999292345,-2.961031133052797,0.0019710953,0.4280402137,-0.0022174302,0.0559,-0.0223,0.023600000000000003,0.012500000000000011,0.013600000000000001,0.0044802867
198704,0.004696243299868804,-3.53597799368711,-3.547494171024408,-2.9646420403500797,0.0041939063,0.4314718592,0.0044930045,0.0564,-0.0473,0.029500000000000005,0.011900000000000008,-0.0029,0.005352364
198705,0.0451306903759703,-3.5348765175092263,-3.5288605259182457,-2.9860106370109154,0.0024892339,0.4304908862,0.0069409582,0.0566,-0.0105,0.0314,0.011800000000000005,0.005300000000000001,0.0035492458
198706,0.04385211244831193,-3.5746113605649974,-3.5278093502861343,-3.048411569549419,0.0010704212,0.4078923974,0.0052024616,0.0567,0.0098,0.031,0.011999999999999997,0.0057,0.0035366932
198707,0.033773200483282494,-3.6162421093862847,-3.5691451071301437,-3.0627634907109496,0.00081816,0.3835432162,0.0018821969,0.0569,-0.0178,0.033800000000000004,0.011899999999999994,0.005899999999999999,0.0026431718
198708,-0.026873250622015076,-3.645178889855736,-3.6108171833926,-3.0654184460480005,0.0017761286,0.37045382,0.0019974361,0.0604,-0.0165,0.0332,0.011300000000000004,0.009000000000000001,0.0052724077
198709,-0.2475747184925748,-3.6153087332446687,-3.6397716875511548,-3.0102232396123108,0.0025348306,0.3799667216,0.0063503319,0.064,-0.0369,0.035199999999999995,0.011300000000000004,-0.005299999999999999,0.0052447552
198710,-0.0914027145558255,-3.3641236158984342,-3.609551664954601,-2.7309056187756764,0.0709451379,0.4948508425,0.0104777401,0.0613,0.0623,0.0313,0.010999999999999996,-0.0116,0.0026086957
198711,0.0678234784967194,-3.2691869018783395,-3.358399501814546,-2.608920301684384,0.0067854547,0.538027324,0.0098984399,0.0569,0.0037,0.0362,0.012200000000000003,0.0088,0.0008673027
198712,0.037932596615328565,-3.33382473087961,-3.2634953668785514,-2.64751128989823,0.0068521879,0.5088120155,0.013274756,0.0577,0.0165,0.0343,0.011800000000000005,0.004699999999999999,0.0
198801,0.04345806235705661,-3.3681741866094006,-3.3285379360879617,-2.666600092532009,0.009157508,0.5037738354,0.0084227445,0.0581,0.0666,0.0271,0.011900000000000008,-0.014900000000000004,0.0025996534
198802,-0.03592223715239787,-3.403893118536805,-3.362926426818522,-2.6874275610592147,0.0019673463,0.4761973721,0.0087922636,0.0566,0.0052,0.028800000000000006,0.012200000000000003,0.0086,0.0025929127
198803,0.0060707431805637965,-3.3647497287730466,-3.398661580780656,-2.633779459326458,0.0016591988,0.5075299538,0.0060800302,0.057,-0.0307,0.0331,0.011800000000000005,0.0119,0.0043103448
198804,0.0033906220064132044,-3.3637598244594784,-3.3543791090203787,-2.5894027322268336,0.0034595611,0.4964744899,0.0050636719,0.0591,-0.016,0.0338,0.012300000000000005,0.0011000000000000003,0.0051502146
198805,0.04148733874505041,-3.3566557344470906,-3.3534847065554416,-2.541564192836307,0.0025557732,0.4967702548,0.0013473054,0.0626,-0.0102,0.032600000000000004,0.011399999999999993,0.0045000000000000005,0.0034158839
198806,-0.009356000586284222,-3.388842573347275,-3.3464959558757985,-2.535372806313768,0.0023613077,0.4711188723,-0.0053979214,0.0646,0.0368,0.0271,0.011400000000000007,0.0011000000000000038,0.0042553191
198807,-0.038114490102899974,-3.3751410221230684,-3.380567050980497,-2.513774609178307,0.0019106187,0.4739915349,-0.0028231284,0.0673,-0.017,0.027400000000000008,0.01150000000000001,0.005900000000000001,0.0042372881
198808,0.035968241852110915,-3.327579248902544,-3.366944079491196,-2.4584905234875603,0.0013903193,0.4966406615,-0.0062397522,0.0706,0.0058,0.024400000000000005,0.01100000000000001,-0.0003999999999999993,0.0042194093
198809,0.02035493186673192,-3.358398746125625,-3.3194383793521682,-2.48178549132496,0.0011927398,0.4775404537,-0.0100015137,0.0724,0.0345,0.019299999999999998,0.010800000000000004,-0.0019000000000000059,0.0067226891
198810,-0.02054050009348766,-3.3738617699706146,-3.348228650001811,-2.4925711769725534,0.0016315424,0.4695971889,-0.0104624725,0.0735,0.0308,0.015400000000000011,0.008999999999999994,-0.0034999999999999996,0.0033388982
198811,0.012699176172301223,-3.3447327902418635,-3.3638044233534456,-2.458869334543814,0.0013479967,0.4771791101,-0.0077649556,0.0776,-0.0196,0.01469999999999999,0.010300000000000004,0.002700000000000001,0.0008319468
198812,0.06352843400741624,-3.349346126875317,-3.3347653310368774,-2.4590308814044226,0.0006281109,0.465283574,-0.0214057475,0.0807,0.011,0.011100000000000013,0.010800000000000004,-0.0070999999999999995,0.0016625104
198901,-0.03083453359212217,-3.4091625930342007,-3.340462625354452,-2.510892362838716,0.0009645729,0.4307694935,-0.0223605106,0.0827,0.0203,0.0076000000000000095,0.010300000000000004,-9.99999999999994e-05,0.0049792531
198902,0.016695161613787673,-3.370986075843466,-3.400357313735267,-2.464957412242687,0.001176079,0.4467784572,-0.024823372,0.0853,-0.0179,0.008199999999999999,0.0097,0.004999999999999999,0.0041288192
198903,0.043736903658917865,-3.382850092809301,-3.362257653235674,-2.469260037745421,0.0012864519,0.4686914136,-0.0231021339,0.0882,0.0122,0.004699999999999996,0.0087,-0.0058000000000000005,0.0057565789
198904,0.03352526818173772,-3.4199090140759205,-3.3710332629860553,-2.5146682500106032,0.0009555837,0.4444352572,-0.0228019666,0.0865,0.0159,0.005300000000000013,0.008199999999999999,0.0053999999999999986,0.0065412919
198905,-0.013495759172417366,-3.442764537060444,-3.408230192487087,-2.5457510168248954,0.0010730556,0.4334415257,-0.0277140566,0.0843,0.0401,0.003500000000000003,0.008900000000000005,-0.0021999999999999936,0.0056864338
198906,0.07915140524020006,-3.4232643481106444,-3.431220537299951,-2.5343511571837896,0.0014295303,0.440562937,-0.0239480705,0.0815,0.055,0.0006000000000000033,0.009300000000000003,-0.0155,0.0024232633
198907,0.012682885526749677,-3.496247539796543,-3.4115660653123574,-2.63946194220423,0.0010188257,0.404035089,-0.028536215,0.0788,0.0238,0.0013000000000000095,0.009399999999999992,-0.006000000000000002,0.0024174053
198908,-0.011384791799273418,-3.500082017346421,-3.4846845259292554,-2.6757148204592736,0.0013804507,0.3927270602,-0.0248221492,0.079,-0.0259,0.005099999999999993,0.0092,0.009600000000000001,0.001607717
198909,-0.030401850005226203,-3.482085355537407,-3.488651179867277,-2.69044861112135,0.0005501917,0.3992097504,-0.0257470986,0.0775,0.0019,0.007199999999999998,0.008999999999999994,0.0021000000000000003,0.0032102729
198910,0.013495140629039004,-3.446668638302202,-3.47216638661289,-2.67655443794908,0.0056359108,0.4064149288,-0.0243506384,0.0764,0.0379,0.004600000000000007,0.008900000000000005,-0.010300000000000004,0.0048
198911,0.015527838440798813,-3.4532530817275244,-3.436847089802924,-2.7047045511095043,0.0008448088,0.3972257018,-0.0270327725,0.0769,0.0078,0.0039000000000000007,0.0092,-0.0007999999999999995,0.002388535
198912,-0.07614026684197485,-3.4647177455761864,-3.4435270585965476,-2.7377745518509062,0.0009234228,0.3904547436,-0.0123335365,0.0763,-0.0006,0.005299999999999999,0.009599999999999997,0.0012,0.0015885624
199001,0.007608448649085877,-3.3855163073299956,-3.4568159849148623,-2.684119796103492,0.0028920477,0.4149713959,-0.0138967896,0.0764,-0.0343,0.010099999999999998,0.009500000000000008,0.015199999999999998,0.0103092784
199002,0.020556865536731493,-3.3861881061628902,-3.3776853997486906,-2.710584368446284,0.0010085783,0.4091730897,-0.0117292028,0.0774,-0.0025,0.0102,0.0092,0.0013000000000000002,0.0047095761
199003,-0.03118882635271892,-3.4023747527288735,-3.3784092099945973,-2.752840315900938,0.0010322447,0.4713339564,-0.0102914402,0.079,-0.0044,0.009900000000000006,0.00839999999999999,0.0033,0.00546875
199004,0.08608475520387282,-3.3650100525897035,-3.3922652208893727,-2.7319133890179037,0.0009667774,0.480284256,-0.0101492797,0.0777,-0.0202,0.01469999999999999,0.00839999999999999,0.0011000000000000003,0.0015540016
199005,-0.013553895758050109,-3.4430026127715485,-3.3550017013488476,-2.8262781700428152,0.0013614467,0.4435699735,-0.0022618111,0.0774,0.0415,0.010900000000000007,0.009399999999999992,-0.0030000000000000027,0.0023273856
199006,-0.010744186566879562,-3.4241674130531328,-3.4330934368633246,-2.8237614778482434,0.0013508255,0.4429494323,-0.0005072745,0.0773,0.023,0.00910000000000001,0.009599999999999997,-0.0013999999999999985,0.0054179567
199007,-0.1019682711513933,-3.414055206275496,-3.419292066613179,-2.81102692540476,0.0012984369,0.4392124466,0.0048850583,0.0762,0.0107,0.00979999999999999,0.009599999999999997,-0.0004999999999999987,0.0038491147
199008,-0.056776420213042855,-3.310140688583538,-3.4092035135649517,-2.7045222056129608,0.0058277892,0.4880735629,0.0014392103,0.0745,-0.0419,0.0175,0.009999999999999995,0.0127,0.009202454
199009,-0.00958555643717122,-3.252771743042577,-3.3053124211884466,-2.6445946056040155,0.0019847915,0.520289666,0.0013728769,0.0736,0.0117,0.017799999999999996,0.01079999999999999,-0.0026,0.0083586626
199010,0.05578552332911176,-3.2389778390814343,-3.2456986249722917,-2.6440242496283957,0.0044927639,0.5224519209,-0.0004706842,0.0717,0.0215,0.018100000000000005,0.0121,-0.008299999999999998,0.006028636
199011,0.021918704570318505,-3.2901612394955193,-3.2319543988389006,-2.7084242391420488,0.0024398922,0.4985056551,0.0009098866,0.0706,0.0402,0.015200000000000005,0.013200000000000003,-0.011699999999999999,0.002247191
199012,0.038035770676568104,-3.3077113410643197,-3.283186784123474,-2.739175853130079,0.0007945958,0.4844968599,-0.0018459075,0.0674,0.0187,0.017,0.013800000000000007,-0.0020000000000000018,0.0
199101,0.06393367002678395,-3.347728686443716,-3.3070496371526654,-2.7861209788103274,0.0031935486,0.4663077997,0.0007215596,0.0622,0.013,0.0215,0.014100000000000001,0.002,0.0059790732
199102,0.01927365326896178,-3.4121818373615236,-3.3470674200946076,-2.8575457292214606,0.0024313467,0.4427204408,0.001246896,0.0594,0.003,0.024699999999999993,0.012399999999999994,0.0091,0.0014858841
199103,-0.0021249163311647255,-3.433480963050464,-3.4115210079966523,-2.885851315173074,0.0013750555,0.4571255997,0.0032513958,0.0591,0.0038,0.025300000000000003,0.0116,0.007000000000000001,0.0014836795
199104,0.03674805524318657,-3.4328121924048,-3.4324657890012538,-2.910854515189481,0.0020727745,0.4612395987,0.0057301566,0.0565,0.014,0.027199999999999995,0.010800000000000004,-0.00020000000000000052,0.0014814815
199105,-0.051106819865924843,-3.4696416296627794,-3.4317898070249,-2.9739864945004384,0.001585169,0.4399669694,0.0069821048,0.0546,0.0,0.029900000000000003,0.009999999999999995,0.0039,0.0029585799
199106,0.041284902697321324,-3.419551010766845,-3.468628520938757,-2.9508448393040596,0.0011798904,0.458243743,0.0142474894,0.0557,-0.0063,0.030299999999999994,0.009499999999999995,0.0045000000000000005,0.0029498525
199107,0.01871618155039651,-3.4599241961099665,-3.416041903630979,-3.0224123682466115,0.0011053299,0.4403567816,0.0148355528,0.0558,0.0157,0.029200000000000004,0.008900000000000005,0.0010000000000000009,0.0014705882
199108,-0.021594217299644808,-3.475893786232598,-3.45643553480408,-3.070344205891905,0.0020376369,0.4376396373,0.0173312983,0.0533,0.034,0.028499999999999998,0.009000000000000008,-0.006500000000000002,0.0029368576
199109,0.008778793164886299,-3.4530797760875105,-3.4724091067118996,-3.080323027725431,0.0004746966,0.441531837,0.023289044,0.0522,0.0303,0.026799999999999997,0.009000000000000008,-0.0032000000000000015,0.0043923865
199110,-0.045236140655002956,-3.466827054889143,-3.4550368834560614,-3.127333395319518,0.0011256624,0.4340034538,0.0255088958,0.0499,0.0054,0.029200000000000004,0.009399999999999992,-0.0011000000000000003,0.0014577259
199111,0.1041446158786019,-3.423865899453412,-3.4687880000391234,-3.118911351208368,0.0020490197,0.4601544903,0.030689947,0.0456,0.0082,0.033299999999999996,0.0097,0.0023999999999999994,0.0029112082
199112,-0.022311210492117067,-3.5316202026998593,-3.4258306974657624,-3.2625900636226404,0.0020495495,0.4203444173,0.0318123844,0.0407,0.0581,0.032299999999999995,0.009500000000000008,-0.014499999999999999,0.0007256894
